,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_movie_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,movie_score,aspect_ratio,movie_facebook_likes,profit
2042, Black and White,Kevin Spacey,113.0,118.0,18000.0,286.0,Bob Hoskins,18000.0,6144806.0,Biography|Drama|Music|Musical,Kevin Spacey,Beyond the Sea ,12821,23689,Brenda Blethyn,1.0,bobby darin|career|love|marriage|sandra dee,http://www.movie.com/title/tt0363473/?ref_=fn_tt_tt_1,248.0,English,USA,PG-13,23000000.0,2004.0,5000.0,6.7,2.35,0,-16855194.0
2043,Color,Steve Boyum,18.0,93.0,9.0,254.0,M.C. Gainey,23000.0,4308981.0,Comedy|Family,Paul Walker,Meet the Deedles ,2265,24436,A.J. Langer,2.0,accidental kiss|eating a worm|park|worm|yellowstone national park,http://www.movie.com/title/tt0120645/?ref_=fn_tt_tt_1,37.0,English,USA,PG,24000000.0,1998.0,284.0,3.9,,839,-19691019.0
2044,Color,Richard Williams,10.0,80.0,18.0,73.0,Kenneth Williams,742.0,669276.0,Action|Adventure|Animation|Comedy|Fantasy,Donald Pleasence,The Princess and the Cobbler ,2541,1088,Clive Revill,0.0,cobbler|desert|gold|princess|thief,http://www.movie.com/title/tt0112389/?ref_=fn_tt_tt_1,47.0,English,UK,G,28000000.0,1993.0,83.0,7.2,2.35,408,-27330724.0
2045,Color,Mary McGuckian,16.0,120.0,6.0,382.0,F. Murray Abraham,22000.0,42880.0,Drama|Romance,Robert De Niro,The Bridge of San Luis Rey ,2919,23769,Geraldine Chaplin,3.0,bridge|friar|inquisition|peru|rope bridge,http://www.movie.com/title/tt0356443/?ref_=fn_tt_tt_1,50.0,English,UK,PG,24000000.0,2004.0,670.0,5.1,1.85,181,-23957120.0
2046,Color,George Tillman Jr.,196.0,98.0,88.0,706.0,Tom Berenger,12000.0,23225911.0,Action|Crime|Drama|Thriller,Dwayne Johnson,Faster ,80574,14699,Mike Epps,1.0,gun|prison|reference to god|reference to jesus christ|vengeance,http://www.movie.com/title/tt1433108/?ref_=fn_tt_tt_1,157.0,English,USA,R,24000000.0,2010.0,854.0,6.5,2.35,12000,-774089.0
2047,Color,Hayao Miyazaki,212.0,119.0,6000.0,422.0,Blythe Danner,23000.0,4710455.0,Adventure|Animation|Family|Fantasy,Christian Bale,Howl's Moving Castle ,214091,24263,Jean Simmons,0.0,anime|castle|demon|steampunk|witch,http://www.movie.com/title/tt0347149/?ref_=fn_tt_tt_1,330.0,Japanese,Japan,PG,24000000.0,2004.0,713.0,8.2,1.85,13000,-19289545.0
2059,Color,Dexter Fletcher,216.0,106.0,452.0,141.0,Taron Egerton,20000.0,15785632.0,Biography|Comedy|Drama|Sport,Hugh Jackman,Eddie the Eagle ,32513,21195,Tim McInnerny,3.0,1988 winter olympics|coach|ski jumper|winter|winter olympics,http://www.movie.com/title/tt1083452/?ref_=fn_tt_tt_1,119.0,English,UK,PG-13,23000000.0,2016.0,732.0,7.5,2.35,15000,-7214368.0
2060,Color,John Dahl,140.0,97.0,131.0,62.0,Jessica Bowman,23000.0,21973182.0,Mystery|Thriller,Paul Walker,Joy Ride ,53415,23242,Dell Yount,2.0,embarrassing male nudity|embarrassing nudity|male nudity|truck|truck driver,http://www.movie.com/title/tt0206314/?ref_=fn_tt_tt_1,339.0,English,USA,R,23000000.0,2001.0,81.0,6.6,2.35,0,-1026818.0
2061,Color,Jonathan Newman,28.0,100.0,3.0,88.0,Keeley Hawes,2000.0,4756.0,Adventure|Family|Fantasy,Ioan Gruffudd,The Adventurer: The Curse of the Midas Box ,4191,2450,Oliver Stark,4.0,based on novel|drowning|hanging from a flagpole|hanging from a rope|magic,http://www.movie.com/title/tt1376213/?ref_=fn_tt_tt_1,32.0,English,UK,PG,25000000.0,2013.0,228.0,5.4,2.35,0,-24995244.0
2062,Color,Wayne Wang,36.0,114.0,61.0,407.0,Eva Amurri Martino,20000.0,18653615.0,Comedy|Drama,Natalie Portman,Anywhere But Here ,14786,22040,Shawn Hatosy,2.0,family relationships|female protagonist|nubile woman|policeman|teenager,http://www.movie.com/title/tt0149691/?ref_=fn_tt_tt_1,103.0,English,USA,PG-13,23000000.0,1999.0,797.0,6.1,2.35,638,-4346385.0
2063,Color,Andy Cadiff,65.0,101.0,3.0,120.0,Stark Sands,448.0,12189514.0,Comedy|Romance,Annabella Sciorra,Chasing Liberty ,30092,829,Terence Maynard,0.0,first daughter|photographer|prague|president|secret service agent,http://www.movie.com/title/tt0360139/?ref_=fn_tt_tt_1,129.0,English,USA,PG-13,23000000.0,2004.0,143.0,6.1,2.35,0,-10810486.0
2064,Color,Michael Dinner,53.0,88.0,12.0,249.0,Dan Hedaya,327.0,13019253.0,Comedy|Crime,Seymour Cassel,The Crew ,3914,1509,Lainie Kazan,4.0,beach|drug lord|drugs|hotel|stripper,http://www.movie.com/title/tt0198386/?ref_=fn_tt_tt_1,47.0,English,USA,PG-13,23000000.0,2000.0,281.0,5.6,1.85,153,-9980747.0
2065,Color,Steven Soderbergh,394.0,93.0,0.0,947.0,Michael Fassbender,17000.0,18934858.0,Action|Thriller,Channing Tatum,Haywire ,72646,31187,Michael Angarano,5.0,die hard scenario|one woman army|rescue|soldier|super soldier,http://www.movie.com/title/tt1506999/?ref_=fn_tt_tt_1,397.0,English,Ireland,R,23000000.0,2011.0,13000.0,5.8,2.35,0,-4065142.0
2066,Color,Joseph Sargent,80.0,92.0,114.0,434.0,Mario Van Peebles,912.0,20763013.0,Adventure|Horror|Thriller,Judith Barsi,Jaws: The Revenge ,30840,2355,Lynn Whitfield,0.0,banana boat|boat|christmas|sea|shark,http://www.movie.com/title/tt0093300/?ref_=fn_tt_tt_1,383.0,English,USA,PG-13,23000000.0,1987.0,535.0,2.8,2.35,0,-2236987.0
2067,Color,Jerry Zaks,45.0,98.0,4.0,11000.0,Robert De Niro,29000.0,12782508.0,Drama,Leonardo DiCaprio,Marvin's Room ,20163,63194,Meryl Streep,2.0,house|leukemia|mental institution|nursing home|transplant,http://www.movie.com/title/tt0116999/?ref_=fn_tt_tt_1,71.0,English,USA,PG-13,23000000.0,1996.0,22000.0,6.7,1.85,1000,-10217492.0
2068,Color,Fred Durst,47.0,94.0,258.0,424.0,Dash Mihok,721.0,11508423.0,Biography|Comedy|Drama|Family|Sport,Tasha Smith,The Longshots ,3174,2453,Garrett Morris,2.0,absent father|american football|based on true story|middle school,http://www.movie.com/title/tt1091751/?ref_=fn_tt_tt_1,19.0,English,USA,PG,23000000.0,2008.0,463.0,5.1,2.35,376,-11491577.0
2069,Color,Neil Jordan,90.0,102.0,277.0,57.0,Ian Hart,327.0,10660147.0,Drama|Romance,Stephen Rea,The End of the Affair ,17740,672,James Bolam,0.0,breasts|jealousy|obsession|sex scene|spiritual,http://www.movie.com/title/tt0172396/?ref_=fn_tt_tt_1,165.0,English,UK,R,23000000.0,1999.0,261.0,7.2,1.85,0,-12339853.0
2070,Color,Simon Wincer,30.0,98.0,23.0,982.0,Tia Carrere,1000.0,7434726.0,Action|Crime|Drama|Thriller|Western,Vanessa Williams,Harley Davidson and the Marlboro Man ,14473,3671,Don Johnson,2.0,bar|biker|cowboy|drugs|marlboro,http://www.movie.com/title/tt0102005/?ref_=fn_tt_tt_1,81.0,English,USA,R,23000000.0,1991.0,1000.0,6.0,1.85,0,-15565274.0
2072,Color,Anne Fontaine,165.0,111.0,105.0,64.0,Benoît Poelvoorde,527.0,6109075.0,Biography|Drama,Alessandro Nivola,Coco Before Chanel ,32003,735,Marie Gillain,1.0,baron|fashion|hat|nickname|orphanage,http://www.movie.com/title/tt1035736/?ref_=fn_tt_tt_1,65.0,French,France,PG-13,19430000.0,2009.0,86.0,6.7,2.35,0,-13320925.0
2074,Color,Stephen Frears,155.0,100.0,350.0,30.0,Iben Hjejle,201.0,2708188.0,Comedy|Drama|Romance,Tom Burke,Chéri ,8924,365,Gaye Brown,1.0,age difference|courtesan|mansion|marriage|prostitute,http://www.movie.com/title/tt1179258/?ref_=fn_tt_tt_1,43.0,English,UK,R,23000000.0,2009.0,123.0,6.2,2.35,0,-20291812.0
2076,Color,Mira Nair,118.0,141.0,300.0,73.0,Roger Lloyd Pack,805.0,16123851.0,Drama,Romola Garai,Vanity Fair ,17373,1618,Lillete Dubey,2.0,aristocrat|english|painter|painting|singer,http://www.movie.com/title/tt0241025/?ref_=fn_tt_tt_1,148.0,English,USA,PG-13,23000000.0,2004.0,539.0,6.2,2.35,767,-6876149.0
2080,Color,Russell Crowe,183.0,111.0,0.0,234.0,Ryan Corr,523.0,4190530.0,Drama|War,Cem Yilmaz,The Water Diviner ,53341,1795,Steve Bastoni,0.0,australian|battle|battle of gallipoli|gallipoli|world war one,http://www.movie.com/title/tt3007512/?ref_=fn_tt_tt_1,185.0,English,Australia,R,22500000.0,2014.0,468.0,7.1,2.35,18000,-18309470.0
2099,Color,Paul McGuigan,159.0,110.0,118.0,287.0,Spencer Wilding,11000.0,5773519.0,Drama|Horror|Sci-Fi|Thriller,Daniel Radcliffe,Victor Frankenstein ,28621,12876,Daniel Mays,2.0,assistant|experiment|frankenstein|medical student|scientist,http://www.movie.com/title/tt1976009/?ref_=fn_tt_tt_1,91.0,English,USA,PG-13,40000000.0,2015.0,1000.0,6.0,2.35,11000,-34226481.0
2101,Color,Dennis Dugan,97.0,96.0,221.0,110.0,Neil Diamond,240.0,19351569.0,Comedy|Crime|Romance,Amanda Detmer,Saving Silverman ,33287,664,Kyle Gass,1.0,female nudity|friend|kidnapping|love|nun,http://www.movie.com/title/tt0239948/?ref_=fn_tt_tt_1,201.0,English,USA,PG-13,22000000.0,2001.0,226.0,5.9,1.85,739,-2648431.0
2103,Color,Spike Lee,85.0,142.0,0.0,854.0,Jennifer Esposito,978.0,19283782.0,Crime|Drama|Romance|Thriller,Mira Sorvino,Summer of Sam ,31227,5386,Mike Starr,0.0,distrust|fear|murder|neighborhood|new york city,http://www.movie.com/title/tt0162677/?ref_=fn_tt_tt_1,354.0,English,USA,R,22000000.0,1999.0,911.0,6.6,1.85,0,-2716218.0
2105,Color,Michael Bay,257.0,136.0,0.0,3000.0,Steve Buscemi,19000.0,35799026.0,Action|Adventure|Romance|Sci-Fi|Thriller,Scarlett Johansson,The Island ,263336,34838,Djimon Hounsou,1.0,clone|environment|escape|island|lottery,http://www.movie.com/title/tt0399201/?ref_=fn_tt_tt_1,899.0,English,USA,PG-13,126000000.0,2005.0,12000.0,6.9,2.35,0,-90200974.0
2106,Color,Daniel Sackheim,95.0,106.0,12.0,595.0,Bruce Dern,962.0,17951431.0,Crime|Drama|Mystery|Thriller,Chris Noth,The Glass House ,25462,4239,Trevor Morgan,1.0,car|car accident|death|friend|glass,http://www.movie.com/title/tt0221218/?ref_=fn_tt_tt_1,200.0,English,USA,PG-13,30000000.0,2001.0,844.0,5.8,2.35,804,-12048569.0
2108,Color,Harry Elfont,93.0,98.0,4.0,83.0,Paulo Costanzo,3000.0,14252830.0,Comedy|Music,Rosario Dawson,Josie and the Pussycats ,18900,3769,Aries Spears,0.0,based on tv series|fictional band|girl band|music industry|pop band,http://www.movie.com/title/tt0236348/?ref_=fn_tt_tt_1,242.0,English,Canada,PG-13,22000000.0,2001.0,486.0,5.3,1.85,0,-7747170.0
2109,Color,Gary Fleder,203.0,100.0,39.0,798.0,James Franco,26000.0,19783777.0,Action|Crime|Drama|Thriller,Jason Statham,Homefront ,82804,39989,Frank Grillo,1.0,biker|biker gang|dea|dea agent|fight,http://www.movie.com/title/tt2312718/?ref_=fn_tt_tt_1,154.0,English,USA,R,22000000.0,2013.0,11000.0,6.5,2.35,15000,-2216223.0
2110,Color,Uli Edel,38.0,95.0,34.0,368.0,Jim Carter,554.0,13555988.0,Adventure|Comedy|Family|Fantasy,Richard E. Grant,The Little Vampire ,7242,2216,Alice Krige,1.0,boy|pushed off a cliff|rat|secret passage|vampire,http://www.movie.com/title/tt0192255/?ref_=fn_tt_tt_1,38.0,English,Germany,PG,22000000.0,2000.0,439.0,5.7,1.85,0,-8444012.0
2111,Color,David O. Russell,183.0,107.0,737.0,678.0,Lily Tomlin,6000.0,12784713.0,Comedy,Naomi Watts,I Heart Huckabees ,56813,8094,Isabelle Huppert,11.0,coincidence|cult film|overalls|suburb|vomiting,http://www.movie.com/title/tt0356721/?ref_=fn_tt_tt_1,381.0,English,USA,R,22000000.0,2004.0,718.0,6.7,2.35,0,-9215287.0
2112,Color,Fred Dekker,75.0,104.0,87.0,691.0,Rip Torn,1000.0,10696210.0,Action|Crime|Sci-Fi|Thriller,CCH Pounder,RoboCop 3 ,35018,3148,Mako,0.0,android|corporation|ninja|police|robocop,http://www.movie.com/title/tt0107978/?ref_=fn_tt_tt_1,180.0,English,USA,PG-13,23500000.0,1993.0,826.0,3.9,1.85,716,-12803790.0
2113,Color,Brian Trenchard-Smith,18.0,104.0,53.0,576.0,Udo Kier,2000.0,5974653.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,Michael Biehn,Megiddo: The Omega Code 2 ,2253,4221,Franco Nero,0.0,armageddon|battle|end times|reference to satan|sequel,http://www.movie.com/title/tt0263728/?ref_=fn_tt_tt_1,111.0,English,USA,PG-13,22000000.0,2001.0,595.0,4.1,1.85,158,-16025347.0
2114,Color,Blake Edwards,22.0,143.0,688.0,42.0,Vernon Dobtcheff,638.0,5000000.0,Comedy|Drama|Musical|Romance|War,Rock Hudson,Darling Lili ,1547,788,Jeremy Kemp,2.0,crepe suzette|french|mata hari spoof|song|spy,http://www.movie.com/title/tt0065611/?ref_=fn_tt_tt_1,50.0,English,USA,G,25000000.0,1970.0,50.0,6.2,2.35,104,-20000000.0
2115,Color,Hugh Wilson,41.0,77.0,37.0,795.0,Alex Rocco,3000.0,9694105.0,Comedy|Family|Romance,Brendan Fraser,Dudley Do-Right ,8176,5568,Eric Idle,0.0,gold|gold rush|mirror|police officer|singer,http://www.movie.com/title/tt0160236/?ref_=fn_tt_tt_1,77.0,English,USA,PG,22000000.0,1999.0,968.0,3.8,2.35,272,-12305895.0
2116,Color,Camille Delamarre,148.0,96.0,11.0,150.0,Noémie Lenoir,805.0,16027866.0,Action|Crime|Thriller,Ed Skrein,The Transporter Refueled ,26767,1411,Radivoje Bukvic,0.0,airfield|car|car stunt|driver|private jet,http://www.movie.com/title/tt2938956/?ref_=fn_tt_tt_1,121.0,English,France,PG-13,25000000.0,2015.0,173.0,5.1,2.35,0,-8972134.0
2118,Color,Paul Verhoeven,231.0,145.0,719.0,104.0,Sebastian Koch,2000.0,4398392.0,Drama|Thriller|War,Michiel Huisman,Black Book ,59507,2590,Christian Berkel,1.0,boat|escape|hiding|nazi|resistance,http://www.movie.com/title/tt0389557/?ref_=fn_tt_tt_1,232.0,Dutch,Netherlands,R,21000000.0,2006.0,380.0,7.8,2.35,0,-16601608.0
2119,Color,Christian Carion,115.0,116.0,13.0,140.0,Dany Boon,203.0,1050445.0,Drama|History|Music|Romance|War,Gary Lewis,Joyeux Noel ,21394,773,Ian Richardson,0.0,christmas|no man's land|soldier|trench|world war one,http://www.movie.com/title/tt0424205/?ref_=fn_tt_tt_1,147.0,French,France,PG-13,22000000.0,2005.0,172.0,7.8,2.35,11000,-20949555.0
2121,Color,Callie Khouri,98.0,104.0,144.0,290.0,Ted Danson,939.0,20668843.0,Comedy|Crime|Thriller,Stephen Root,Mad Money ,16831,2453,Roger Cross,3.0,bank|federal reserve bank|money|security guard|shredder,http://www.movie.com/title/tt0951216/?ref_=fn_tt_tt_1,54.0,English,USA,PG-13,22000000.0,2008.0,875.0,5.8,2.35,687,-1331157.0
2122,Color,Rowan Joffe,149.0,92.0,17.0,231.0,Ben Crompton,14000.0,2963012.0,Drama|Mystery|Thriller,Colin Firth,Before I Go to Sleep ,48873,14617,Anne-Marie Duff,1.0,amnesia|female nudity|infidelity|nudity|therapist,http://www.movie.com/title/tt1726592/?ref_=fn_tt_tt_1,105.0,English,UK,R,22000000.0,2014.0,257.0,6.3,2.35,11000,-19036988.0
2124,Color,John Curran,138.0,105.0,43.0,827.0,Milla Jovovich,22000.0,1796024.0,Drama|Thriller,Robert De Niro,Stone ,34985,37766,Frances Conroy,1.0,arsonist|blood splatter on face|deception|parole|parole officer,http://www.movie.com/title/tt1423995/?ref_=fn_tt_tt_1,135.0,English,USA,R,22000000.0,2010.0,14000.0,5.4,2.35,0,-20203976.0
2125,Color,Laurent Tirard,78.0,120.0,2.0,80.0,Ludivine Sagnier,809.0,634277.0,Comedy|History,Romain Duris,Molière ,5166,1651,Fabrice Luchini,1.0,deathbed|play|playwright|prison|theater,http://www.movie.com/title/tt0796335/?ref_=fn_tt_tt_1,27.0,French,France,PG-13,16000000.0,2007.0,521.0,7.3,2.35,815,-15365723.0
2126,Color,Scott Cooper,288.0,116.0,108.0,120.0,Sam Shepard,23000.0,11326836.0,Crime|Drama|Thriller,Christian Bale,Out of the Furnace ,83171,24134,Dendrie Taylor,0.0,ambiguous ending|brother brother relationship|drug dealer|fight club|revenge,http://www.movie.com/title/tt1206543/?ref_=fn_tt_tt_1,231.0,English,USA,R,22000000.0,2013.0,820.0,6.8,2.35,17000,-10673164.0
2131,Color,Woody Allen,275.0,112.0,11000.0,159.0,Judy Davis,385.0,16684352.0,Comedy|Romance,Ornella Muti,To Rome with Love ,67893,1205,Alessandra Mastronardi,0.0,architect|celebrity|prostitute|shower|tourist,http://www.movie.com/title/tt1859650/?ref_=fn_tt_tt_1,163.0,English,USA,R,17000000.0,2012.0,223.0,6.3,1.85,18000,-315648.0
2134,Color,Frank Oz,168.0,87.0,0.0,548.0,Ewen Bremner,22000.0,8579684.0,Comedy,Peter Dinklage,Death at a Funeral ,89547,24324,Kris Marshall,0.0,end credits roll call|four word title|funeral|secret|uncle,http://www.movie.com/title/tt0795368/?ref_=fn_tt_tt_1,199.0,English,USA,R,9000000.0,2007.0,557.0,7.4,1.85,0,-420316.0
2142, Black and White,Katt Shea,85.0,104.0,52.0,484.0,Rachel Blanchard,711.0,17757087.0,Horror|Sci-Fi|Thriller,Jason London,The Rage: Carrie 2 ,13065,3162,Eddie Kaye Thomas,1.0,high school|party|prom|suicide|teenage girl,http://www.movie.com/title/tt0144814/?ref_=fn_tt_tt_1,253.0,English,USA,R,21000000.0,1999.0,490.0,4.6,1.85,897,-3242913.0
2144,Color,Sam Mendes,217.0,98.0,0.0,374.0,Jim Gaffigan,925.0,9430988.0,Comedy|Drama|Romance,Catherine O'Hara,Away We Go ,45992,1997,Carmen Ejogo,2.0,baby|children|friend|love|road trip,http://www.movie.com/title/tt1176740/?ref_=fn_tt_tt_1,115.0,English,USA,R,17000000.0,2009.0,472.0,7.1,2.35,7000,-7569012.0
2145,Color,Joshua Michael Stern,131.0,120.0,0.0,886.0,Judge Reinhold,1000.0,16284360.0,Comedy|Drama,Madeline Carroll,Swing Vote ,15079,6212,Nathan Lane,1.0,ballot|election|new mexico|vote|voting,http://www.movie.com/title/tt1027862/?ref_=fn_tt_tt_1,79.0,English,USA,PG-13,21000000.0,2008.0,901.0,6.1,2.35,1000,-4715640.0
2146,Color,Brad Silberling,111.0,112.0,52.0,347.0,Holly Hunter,15000.0,6830957.0,Drama|Romance,Jake Gyllenhaal,Moonlight Mile ,11983,16692,Bob Clendenin,3.0,1970s|death|district attorney|fiancee|watching television,http://www.movie.com/title/tt0179098/?ref_=fn_tt_tt_1,147.0,English,USA,PG-13,21000000.0,2002.0,1000.0,6.7,2.35,365,-14169043.0
2148,Color,John Duigan,16.0,102.0,18.0,186.0,Jill Hennessy,670.0,15593.0,Comedy|Drama|Romance,Elaine Hendrix,Molly ,2295,1562,Sarah Wynter,1.0,autism|experimental surgery|female nudity|forename as title|regression,http://www.movie.com/title/tt0143746/?ref_=fn_tt_tt_1,40.0,English,USA,PG-13,21000000.0,1999.0,419.0,5.8,1.85,284,-20984407.0
2149,Color,Jodie Foster,276.0,91.0,0.0,220.0,Cherry Jones,34000.0,958319.0,Drama,Jennifer Lawrence,The Beaver ,39764,34705,Riley Thomas Stewart,0.0,beaver puppet|depression|dysfunctional family|puppet|speech,http://www.movie.com/title/tt1321860/?ref_=fn_tt_tt_1,148.0,English,USA,PG-13,21000000.0,2011.0,242.0,6.7,2.35,17000,-20041681.0
2151,Color,David Cronenberg,196.0,115.0,0.0,716.0,Sarah Polley,1000.0,2840417.0,Horror|Sci-Fi|Thriller,Jennifer Jason Leigh,eXistenZ ,77493,2990,Callum Rennie,0.0,assassin|game|game designer|pod|virtual reality,http://www.movie.com/title/tt0120907/?ref_=fn_tt_tt_1,527.0,English,Canada,R,31000000.0,1999.0,900.0,6.8,1.85,6000,-28159583.0
2169,Color,Paul McGuigan,98.0,114.0,118.0,40.0,Christopher Cousins,489.0,12831121.0,Drama|Mystery|Romance|Thriller,Jessica Paré,Wicker Park ,44979,679,Mark Camacho,0.0,flashback|flashback within a flashback|multiple perspectives|obsession|split screen,http://www.movie.com/title/tt0324554/?ref_=fn_tt_tt_1,298.0,English,USA,PG-13,30000000.0,2004.0,93.0,7.0,2.35,0,-17168879.0
2214,Color,Steve Beck,156.0,91.0,17.0,78.0,Ron Eldard,534.0,30079316.0,Horror,Isaiah Washington,Ghost Ship ,75920,1083,Francesca Rettondini,0.0,decapitation|ghost ship|passenger|severed head|torso cut in half,http://www.movie.com/title/tt0288477/?ref_=fn_tt_tt_1,474.0,English,USA,R,35000000.0,2002.0,385.0,5.5,1.85,0,-4920684.0
2220,Color,Eric Valette,141.0,87.0,2.0,270.0,Jason Beghe,741.0,26876529.0,Horror|Mystery,Johnny Lewis,One Missed Call ,26624,1834,Margaret Cho,1.0,death|lifting someone into the air|telephone|telephone call|voice mail,http://www.movie.com/title/tt0479968/?ref_=fn_tt_tt_1,189.0,English,Japan,PG-13,27000000.0,2008.0,297.0,3.9,1.85,0,-123471.0
2236,Color,Robert Rodriguez,103.0,89.0,0.0,470.0,Leo Howard,87000.0,20916309.0,Comedy|Family|Fantasy,Jimmy Bennett,Shorts ,5332,88422,Jake Short,4.0,boy|family relationships|rock|twin|two headed person,http://www.movie.com/title/tt1100119/?ref_=fn_tt_tt_1,37.0,English,USA,PG,40000000.0,2009.0,570.0,4.9,1.85,431,-19083691.0
2243,Color,Howard Deutch,80.0,112.0,41.0,490.0,Taran Killam,1000.0,19151864.0,Comedy|Romance,Dane Cook,My Best Friend's Girl ,36983,3301,Riki Lindhome,3.0,breasts|female rear nudity|jesus crust pizza parlor|thong panties|wedding,http://www.movie.com/title/tt1046163/?ref_=fn_tt_tt_1,100.0,English,USA,R,40000000.0,2008.0,500.0,5.9,1.85,0,-20848136.0
2245,Color,Garry Marshall,88.0,113.0,0.0,949.0,Zachary Gordon,995.0,18882880.0,Comedy|Drama,Hector Elizondo,Georgia Rule ,20539,4039,Jane Fonda,3.0,alcoholic|rules|secret|summer|teenager,http://www.movie.com/title/tt0791304/?ref_=fn_tt_tt_1,125.0,English,USA,R,20000000.0,2007.0,975.0,5.9,2.35,681,-1117120.0
2246,Color,Steve Rash,13.0,98.0,15.0,281.0,Adam Arkin,691.0,8500000.0,Comedy,Mako,Under the Rainbow ,2061,1761,Billy Barty,0.0,assassin|hotel|japanese tourist|secret service|wizard of oz,http://www.movie.com/title/tt0083254/?ref_=fn_tt_tt_1,34.0,English,USA,PG,20000000.0,1981.0,374.0,5.4,1.78,501,-11500000.0
2248,Color,Mark Steven Johnson,60.0,114.0,160.0,271.0,Jan Hooks,1000.0,18252684.0,Comedy|Drama|Family,Oliver Platt,Simon Birch ,18366,1816,Dana Ivey,2.0,boy|christmas|christmas pageant|friendship|illegitimate son,http://www.movie.com/title/tt0124879/?ref_=fn_tt_tt_1,219.0,English,USA,PG,30000000.0,1998.0,367.0,6.9,1.85,0,-11747316.0
2249,Color,Mike Binder,154.0,124.0,57.0,905.0,Don Cheadle,11000.0,19661987.0,Drama,Adam Sandler,Reign Over Me ,83786,17050,John de Lancie,2.0,college|depression|grief|mental breakdown|post september 11 2001,http://www.movie.com/title/tt0490204/?ref_=fn_tt_tt_1,231.0,English,USA,R,20000000.0,2007.0,3000.0,7.5,2.35,0,-338013.0
2251,Color,Todd Phillips,110.0,108.0,480.0,579.0,Sarah Silverman,970.0,17803796.0,Comedy,Jon Heder,School for Scoundrels ,26100,4374,Jacinda Barrett,1.0,paintball|paintball gun|pepper spray|tennis|what happened to epilogue,http://www.movie.com/title/tt0462519/?ref_=fn_tt_tt_1,97.0,English,USA,PG-13,20000000.0,2006.0,931.0,5.9,2.35,484,-2196204.0
2252,Color,Michael J. Bassett,173.0,95.0,83.0,206.0,Deborah Kara Unger,991.0,17529157.0,Adventure|Drama|Horror|Mystery|Thriller,Radha Mitchell,Silent Hill: Revelation 3D ,49888,2173,Martin Donovan,0.0,18th birthday|alternate reality|introduction|nightmare|on the run,http://www.movie.com/title/tt0938330/?ref_=fn_tt_tt_1,220.0,English,France,R,20000000.0,2012.0,494.0,5.0,2.35,25000,-2470843.0
2254,Color,Frank Nissen,45.0,68.0,0.0,253.0,Brenda Blethyn,304.0,18081626.0,Animation|Family|Fantasy|Mystery,Kath Soucie,Pooh's Heffalump Movie ,4180,861,John Fiedler,0.0,creature|forest|mother son relationship|rabbit|winnie the pooh,http://www.movie.com/title/tt0407121/?ref_=fn_tt_tt_1,32.0,English,USA,G,20000000.0,2005.0,286.0,6.4,1.85,264,-1918374.0
